customerID,Churn,sim_logins,sim_support_contacts,sim_data_usage_gb
8086-OVPWV,Yes,0,4,3.0220259410548853
9430-FRQOC,Yes,1,1,3.209400588262689
7639-OPLNG,No,5,0,3.3726307865170666
3074-GQWYX,Yes,3,4,1.1151493889507347
1492-QGCLU,No,8,0,3.651976521567159
6845-RGTYS,Yes,4,3,2.3738491532842896
7328-OWMOM,No,4,1,3.487349064322953
4418-LZMSV,No,5,1,5.6339381159897854
5155-AZQPB,No,6,2,2.4191370993717096
8861-HGGKB,Yes,1,2,1.0426561913949801
1087-GRUYI,No,6,0,7.1427057952298805
7065-YUNRY,Yes,0,1,1.9954020910880939
7694-VLBWQ,Yes,3,0,2.0915835559294544
2546-KZAAT,No,8,0,1.7252314769504873
0181-RITDD,No,10,1,0.6547061696961946
5989-PGKJB,No,5,0,4.274222427930386
4795-KTRTH,Yes,4,2,3.1900659544988255
8272-ONJLV,No,7,0,2.617854298764163
1488-PBLJN,No,7,1,7.460800480736034
0308-GIQJT,No,6,1,5.458025056068966
3778-FOAQW,No,1,0,0.8817456485562906
4452-ROHMO,No,5,1,1.6875003279118201
6481-OGDOO,Yes,1,0,2.639266526213162
3090-LETTY,No,7,0,3.9541445728542035
5349-AZPEW,No,5,3,0.9352592642953201
3753-TSEMP,Yes,7,2,0.8314270310613432
8305-VHZBZ,Yes,1,4,0.245302781537963
9720-JJJOR,No,8,0,1.295616516896354
8100-HZZLJ,No,7,1,2.789652675269188
8775-ERLNB,No,9,0,2.937397639318779
8309-IEYJD,No,1,1,2.513228460027195
9172-JITSM,Yes,2,2,0.7834272780623667
6298-QDFNH,Yes,2,4,1.0255812728058167
7398-HPYZQ,No,7,0,3.122715277508676
3546-GHEAE,No,5,0,5.005650329736126
7361-YPXFS,No,5,1,6.661851967910703
6557-BZXLQ,No,10,0,5.5712279463871175
2550-QHZGP,No,8,1,1.4026759213068674
7519-JTWQH,No,8,1,2.967442965046249
2538-OIMXF,No,10,1,1.9678654208796185
8543-MSDMF,No,8,2,4.91268874985822
9961-JBNMK,Yes,2,1,4.197339607622745
1170-SASML,No,4,0,7.6214911322121415
4872-JCVCA,No,5,0,0.9868385625025736
5346-BZCHP,No,5,2,2.384952876491326
2038-LLMLM,No,9,1,7.452628808181929
6173-ITPWD,Yes,3,1,1.118051891897637
9734-UYXQI,Yes,4,0,2.820782773444928
1216-BGTSP,No,9,1,1.448950275471026
4138-NAXED,No,5,0,8.301056483417982
2189-UXTKY,Yes,5,1,2.2385199207747686
0744-BIKKF,No,3,2,4.906148278624929
7483-IQWIB,No,4,0,5.283600454631133
5248-KWLAR,No,5,0,3.5802514848514875
4958-GZWIY,Yes,7,3,2.8578661737832256
7996-MHXLW,No,8,1,6.192236341205406
7833-PKIHD,No,4,0,3.9813468952577256
7061-OVMIM,No,7,0,3.49761769607804
5153-RTHKF,No,4,0,2.5485354374796483
1852-QSWCD,No,8,3,2.1819962206667376
4832-VRBMR,No,7,0,2.627409077368857
9079-LWTFD,No,6,1,2.0478342277143127
6356-ELRKD,Yes,8,2,4.289914194094171
8624-GIOUT,Yes,4,1,0.24321517862223072
3392-EHMNK,No,6,0,2.639325437782569
5986-WWXDV,No,14,2,4.458956181501191
3061-BCKYI,No,6,1,3.907394065633851
6179-GJPSO,Yes,3,0,2.78542563772408
7901-TBKJX,No,9,0,1.151218130765469
7228-PAQPD,No,8,0,0.8125968072958687
3177-LASXD,Yes,1,1,1.1911648743264207
7746-QYVCO,No,6,1,5.316609443923976
5804-HYIEZ,No,4,0,6.314083196398365
9919-FZDED,No,8,0,2.0795252766206436
5934-TSSAU,No,4,0,2.2388533735975416
3486-KHMLI,No,11,1,6.216569337502644
4897-QSUYC,Yes,6,0,5.668222104356379
1084-UQCHV,Yes,3,0,1.3598723333239886
8290-YWKHZ,Yes,4,1,1.328528661457436
2955-BJZHG,Yes,7,0,0.754284788777273
3806-DXQOM,Yes,1,1,1.1534467201934164
6784-XYJAE,No,5,1,6.544858235977287
3933-DQPWX,No,5,0,2.9015291907465603
6661-EIPZC,No,2,1,5.2302051974437935
8957-THMOA,No,4,0,1.326367182432331
2251-PYLPB,No,4,1,1.6029156541141991
5555-RNPGT,No,3,3,3.1124305957212854
1057-FOGLZ,No,3,2,3.2132090494945045
9300-RENDD,Yes,2,3,2.038460239341902
0761-AETCS,Yes,7,1,3.0313041605815947
8087-LGYHQ,No,4,0,2.1590392132587546
4137-BTIKL,No,8,3,8.863640946548594
2190-BCXEC,No,9,1,4.448754206262331
6227-FBDXH,No,4,1,2.277960667047123
2153-MREFK,Yes,2,0,1.5560564340555252
2911-WDXMV,No,4,2,6.2537663403403325
7206-PQBBZ,No,6,0,4.64913923584568
3106-ULWFW,Yes,4,0,1.709021799467764
0925-VYDLG,Yes,5,0,3.3110491893819
4547-FZJWE,No,5,0,2.4328923997900818
7422-WNBTY,No,3,1,2.9735555678105534
0842-IWYCP,No,6,0,3.798129409646617
3521-HTQTV,No,6,0,10.600668479132317
3744-ZBHON,No,4,0,2.3236117152093776
3373-DIUUN,No,5,1,4.72273667023078
8383-SGHJU,No,7,1,4.060785232969546
7607-QKKTJ,No,8,1,3.7825415947289778
7707-PYBBH,No,9,0,4.1623770215131275
8984-HPEMB,No,7,0,2.1257068071150265
4349-GFQHK,Yes,5,1,2.9182609764297
4139-DETXS,No,7,0,5.8608873829507555
9779-DPNEJ,No,11,0,9.026218049578132
9805-FILKB,No,3,1,0.9258777117050484
5793-YOLJN,No,5,0,6.025920102937247
0673-IGUQO,No,9,0,4.627586053088309
4123-FCVCB,No,9,1,5.163543639942108
8819-IMISP,No,14,1,5.0163076227311345
7802-EFKNY,Yes,4,3,1.5980456483678163
8311-UEUAB,No,3,0,6.123822622841054
5858-EAFCZ,No,4,0,2.2180847151259844
8035-BUYVG,Yes,0,1,2.629833127195539
1163-ONYEY,No,5,1,3.7537925780995787
9787-XVQIU,Yes,4,1,1.7189886542145572
8945-MUQUF,Yes,3,1,0.20680248037630578
5656-MJEFC,No,6,2,5.502294562127061
6082-OQFBA,No,4,2,5.010657482781285
8051-HJRLT,Yes,4,0,1.379365779564671
8974-OVACP,No,4,1,3.497678593897688
4010-YLMVT,No,7,0,3.9385016377562785
1379-FRVEB,No,7,0,3.792811128208531
8612-GXIDD,No,6,1,5.636636600436427
6288-CHQJB,No,12,1,9.586539895898648
8160-HOWOX,No,3,0,14.408632463680386
3023-GFLBR,Yes,4,1,2.31475317173323
6648-INWPS,No,8,0,5.947671631999509
4223-BKEOR,No,10,0,3.761482499065382
4079-VTGLK,No,4,0,2.1846367287280297
1763-WQFUK,No,3,0,9.616567843270662
1391-UBDAR,No,5,1,4.624648032942874
8894-JVDCV,No,3,1,1.0040222568868902
2023-VQFDL,No,8,0,1.6842255212003363
1345-GKDZZ,No,2,0,0.8517863503917157
2014-MKGMH,No,6,1,5.225005894123575
5628-FCGYG,No,7,0,3.2454718744662823
2560-WBWXF,No,5,1,1.7094490858399272
0248-IPDFW,No,6,1,3.765216915534585
7978-DKUQH,No,1,1,6.485353936257783
4335-UPJSI,No,6,1,1.732179934479507
0524-IAVZO,Yes,1,4,1.8350684090110678
2737-YNGYW,Yes,1,2,0.3276139722305888
1784-EZDKJ,No,8,1,7.981544108579681
9297-FVVDH,No,4,0,1.357824945081266
8007-YYPWD,No,7,0,2.489085784640971
7101-HRBLJ,No,8,0,2.3683157207486314
5159-YFPKQ,Yes,5,2,1.6719428445298652
6635-CPNUN,No,2,0,6.68874697059169
4021-RQSNY,Yes,4,4,0.9203663473147469
5453-YBTWV,No,2,1,5.03656903886465
5039-LZRQT,No,9,0,4.495109960233916
2931-VUVJN,No,4,2,3.173372009911449
9061-TIHDA,Yes,4,1,1.5098789800950336
8699-ASUFO,Yes,2,3,3.7568636230872916
6418-PIQSP,No,8,1,4.383810903522253
8220-OCUFY,No,6,0,2.8775932714898844
3995-WFCSM,No,5,1,5.14656246648418
1895-QTKDO,No,7,1,10.594018104789148
2038-OEQZH,No,6,0,5.39725666818949
1178-PZGAB,No,7,0,3.4131037380715643
7927-AUXBZ,Yes,3,3,1.210118839085725
2626-VEEWG,No,11,2,2.4095709520448114
2878-RMWXY,No,7,0,4.733931386103976
1657-DYMBM,No,5,1,3.401118848690056
7311-MQJCH,No,7,0,3.6181372452292098
7375-WMVMT,No,8,1,8.148405363622542
1136-XGEQU,No,5,1,0.8585323783260969
2530-FMFXO,No,8,0,4.2215808478372825
6844-DZKRF,No,5,1,10.292118600442778
4695-WJZUE,Yes,3,2,3.454995638617195
7619-ODSGN,Yes,2,0,0.9860971602705149
5970-GHJAW,No,8,0,3.3737322949024513
8879-XUAHX,No,10,1,3.817957369227289
3689-MOZGR,No,5,0,2.2265748772805307
4195-PNGZS,No,11,1,4.243549339751552
5003-XZWWO,No,7,3,4.446431374994439
3988-RQIXO,Yes,2,0,1.4521374642965075
7622-FWGEW,No,7,0,7.134934773741494
6922-NCEDI,No,4,1,7.370819691032189
2514-GINMM,Yes,0,2,2.5738235599760118
9891-NQDBD,No,6,0,6.653543384821933
6131-IUNXN,No,3,0,2.6309888754295248
8548-AWOFC,No,8,0,7.558018707263429
9798-DRYDS,No,9,2,2.6417358426318525
8532-UEFWH,No,6,0,2.1183154338633314
6296-DDOOR,No,10,2,1.2102000283276324
7951-VRDVK,No,11,0,2.6069289021868847
5931-FLJJF,Yes,3,2,3.1044987810844717
4815-YOSUK,No,5,0,0.530872646744629
2659-VXMWZ,Yes,2,1,0.3378902422996299
0380-NEAVX,No,6,0,7.892792911221996
3207-OYBWH,Yes,2,0,0.2561369748586603
4285-GYRQC,Yes,1,1,3.8029228069821523
7216-EWTRS,Yes,4,1,1.3585227190334448
4365-MSDYN,No,4,0,5.80087340480387
7036-TYDEC,No,7,2,4.9171070420711365
5802-ADBRC,No,5,0,1.803276786158403
8076-FEZKJ,No,10,0,2.8442405168472167
5197-YPYBZ,No,7,2,4.575900656689022
8337-MSSXB,Yes,5,2,0.38736119402498953
4312-GVYNH,No,11,2,5.66118484211103
8495-LJDFO,No,4,1,1.7656077240666233
0839-JTCUD,No,3,0,1.5625673213001003
5494-WOZRZ,No,1,2,4.186848952502015
1302-UHBDD,No,7,0,2.1236030935740335
2234-EOFPT,No,2,0,1.646393985305955
8619-IJNDK,No,7,1,0.8631119839827882
8378-LKJAF,No,10,0,1.4680807966778346
8182-BJDSI,Yes,2,0,2.7312424355744094
2528-HFYZX,Yes,3,1,2.765613891800057
1153-GNOLC,No,5,0,2.6612895103803886
3298-QEICA,No,5,1,2.9610839221706455
0788-DXBFY,No,5,0,6.991012045651758
3597-YASZG,No,7,2,4.065257094776638
3496-LFSZU,No,7,2,2.6286590163306536
5242-UOWHD,No,4,0,1.6850228331579973
2482-CZGBB,Yes,2,0,0.8135234528737457
6479-SZPLM,No,4,1,1.22902658702651
8097-VBQTZ,No,8,0,2.884993801637433
4500-HKANN,No,7,0,11.798340976635824
9917-KWRBE,No,5,0,2.1827176729652207
3420-ZDBMA,No,11,0,2.1902476350986557
2212-LYASK,No,4,1,6.0797067038765515
1393-IMKZG,No,9,3,0.6204127855330269
8069-RHUXK,No,5,0,2.6192011188108686
3398-GCPMU,No,6,0,0.8521224600320807
2908-WGAXL,No,4,0,2.26493079284964
3378-AJRAO,No,6,0,2.3340816774189133
1013-QCWAM,No,6,0,10.152476265650623
0866-QLSIR,Yes,3,2,4.354265535688216
6050-FFXES,No,4,2,3.309887543716827
7181-BQYBV,Yes,7,1,3.048284171059515
0362-RAOQO,No,7,1,1.420467983480105
9554-DFKIC,No,8,2,1.5744621789606479
5527-ACHSO,No,3,0,1.4929010208821505
0829-DDVLK,No,6,1,8.410366119177526
1399-UBQIU,No,13,0,9.631961848557088
1813-JLKWR,No,4,0,5.0310388669117625
0336-PIKEI,No,6,1,4.856882662987345
7322-OCWHC,No,10,1,5.170092668892469
9537-VHDTA,No,6,1,5.35939711114194
4957-TIALW,No,4,0,4.026910850746142
2054-PJOCK,No,6,1,3.278483844438369
9150-HEPMB,No,4,1,5.645745098058678
9030-QGZNL,No,7,0,9.266758307110944
6204-IEUXJ,Yes,7,1,2.083083197974499
3126-WQMGH,No,7,0,1.3180719811292456
4529-CKBCL,Yes,2,4,0.49684518262368665
2506-CLAKW,Yes,3,2,2.4190261551657515
7176-WRTNX,No,6,1,1.5083632984514228
1583-IHQZE,Yes,4,1,2.3923109182591937
5732-IKGQH,No,12,1,7.372188576789466
9239-GZHZE,No,7,0,1.0537754513893032
7205-BAIAD,No,7,2,2.4689887032504063
0151-ONTOV,Yes,3,0,1.7452528519036299
4140-MUHUG,Yes,6,0,9.451727383699565
0093-EXYQL,No,4,1,5.031580702370704
8064-RAVOH,No,3,0,0.8754628672675578
0219-QAERP,No,7,0,0.39671837775202595
0320-JDNQG,Yes,2,4,1.4300693973942775
7180-PISOG,Yes,6,3,3.5304877002283677
9168-INPSZ,No,7,0,2.7764171770336667
3571-RFHAR,Yes,3,0,3.9884682050624187
0015-UOCOJ,No,5,0,2.069645069597457
5334-AFQJB,No,5,1,9.03275726428585
2754-SDJRD,No,5,1,4.096918572266375
9578-VRMNM,Yes,3,1,0.4212903513472638
1587-FKLZB,Yes,2,0,4.576736582781026
6140-QNRQQ,Yes,2,2,2.0195511858680786
8963-JLGJT,No,10,0,2.10153644073746
4307-KTUMW,Yes,0,0,0.23860510342768637
1465-LNTLJ,No,6,0,2.5272390504602336
5440-FLBQG,Yes,3,2,1.2973215977481773
2135-DQWAQ,No,5,0,2.483630887502114
4056-QHXHZ,No,8,3,0.836512677292842
7470-MCQTK,Yes,4,1,1.886219888196997
7488-MXJIV,Yes,5,3,1.6034299642494705
7401-JIXNM,No,7,3,3.972703617751642
9339-FIIJL,No,9,0,2.8101643425309137
2027-FECZV,Yes,0,0,2.4756077888271446
2672-DZUOY,Yes,3,1,3.604575616227461
4706-DGAHW,No,3,2,1.9278003256242604
3870-MQAMG,Yes,2,2,2.47101450484035
6670-MFRPK,No,6,0,1.245658885471308
6177-PEVRA,No,3,1,8.21973799752541
4800-CZMPC,Yes,4,1,0.9200013412026707
4813-HQMGZ,No,10,0,1.7593088537416448
7579-KKLOE,No,3,1,8.809087573209718
7377-DMMRI,Yes,8,3,1.9694173498308207
8402-EIVQS,No,7,0,2.2028860970438777
4947-DSMXK,No,6,0,3.995111546096828
7245-NIIWQ,No,4,2,2.780954286371111
0002-ORFBO,No,6,1,4.081831282453307
3324-OIRTO,No,8,2,2.1981961975840667
5414-OFQCB,No,8,0,3.3424249589200272
4967-WPNCF,No,6,1,2.660073043497105
8552-OBVRU,No,3,1,6.40734509938094
8499-BRXTD,No,6,0,6.458432042065591
9154-QDGTH,No,6,0,2.9655503252166957
8197-BFWVU,No,5,1,1.9065890890561494
2577-GVSIL,No,3,0,3.4870914188065183
9367-OIUXP,No,6,1,4.768336346503676
6770-UAYGJ,No,6,2,1.4874239219783691
6463-HHXJR,No,8,1,4.114092569644613
7928-VJYAB,No,6,1,4.839247797828986
1187-WILMM,No,8,0,4.60260530304932
9776-OJUZI,No,4,0,2.1094653466765476
1306-RPWXZ,No,7,0,4.249384981456659
8949-JTMAY,Yes,1,1,1.6875049042707533
2774-LVQUS,Yes,1,1,2.035017823506693
3097-PYWXL,No,5,0,2.2136654844232018
2266-SJNAT,No,9,0,1.1484786957987863
0869-PAPRP,No,4,1,5.229057935576176
4238-JSSWH,No,8,1,4.316422139243378
2972-YDYUW,No,9,0,2.987027154536966
1104-FEJAM,No,7,0,7.9523081388621675
2809-ILCYT,No,5,0,0.487465316873566
5499-ECUTN,No,11,1,3.5905348468580787
4981-FLTMF,No,8,1,1.7537084405369148
9121-PHQSR,No,7,0,2.8716452487367023
3113-IWHLC,No,6,0,2.7521313983057523
3211-ILJTT,Yes,4,3,0.9973753249641575
4612-THJBS,Yes,2,1,3.6742114727013764
4277-BWBML,No,5,0,3.555482629832198
4094-NSEDU,Yes,2,4,2.240163721168504
0234-TEVTT,No,7,2,1.2345826505020077
4304-TSPVK,No,10,0,2.854162350585213
1552-AAGRX,No,5,0,1.927584741817867
2637-FKFSY,No,4,1,3.399940770446703
9796-MVYXX,No,7,1,1.3895432677312816
7874-ECPQJ,No,5,0,7.378673307651448
0020-INWCK,No,3,0,5.433579226383812
7089-RKVSZ,No,4,1,7.073442712215815
2683-JXWQQ,No,5,1,0.8283911741551725
9548-ZMVTX,No,10,1,1.4523047517253513
8739-XNIKG,No,8,0,3.044637319440655
9755-JHNMN,No,5,0,7.862049056089404
3981-QSVQI,No,8,0,2.9814374783245565
2789-HQBOU,No,3,0,1.3878260756703094
9424-CMPOG,No,4,1,4.29441431382076
5067-WJEUN,No,5,2,7.104613689047993
3450-WXOAT,No,7,1,2.5329857942843965
9251-WNSOD,No,4,0,6.190341593493229
6974-DAFLI,No,4,1,3.242813977392433
2616-UUTFK,No,6,0,6.246918180768722
7064-JHXCE,No,6,1,4.859742083327944
5103-MHMHY,Yes,4,5,2.164094189881433
7989-AWGEH,No,8,0,3.1847080177962916
4373-VVHQL,No,10,0,7.217050535645815
4559-UWIHT,No,6,0,5.5735867629843545
7268-IGMFD,No,6,0,3.4086809158034543
1846-XWOQN,Yes,2,3,0.34248479746107413
0235-KGSLC,Yes,3,2,4.55741988562259
6650-BWFRT,No,4,0,7.188692447698641
9570-KYEUA,No,7,0,5.097829436228658
6993-YGFJV,No,8,0,4.532320094202608
2712-SYWAY,No,7,0,5.2938445692112435
0730-BGQGF,No,4,0,1.7705699056154172
5498-IBWPI,No,6,0,3.3053371875391324
9101-NTIXF,No,2,2,0.6946427346978978
0013-SMEOE,No,5,0,1.3493220974395241
9314-QDMDW,No,10,0,0.7617667792026177
9308-ANMVE,No,5,0,1.472282713131213
2884-GBPFB,Yes,3,0,1.5380653309203514
3757-NJYBX,Yes,1,1,0.8007051965747651
3413-DHLPB,No,10,2,2.1063421432621205
7649-PHJVR,No,5,0,8.615747948939973
6114-TCFID,No,6,0,6.421443901437754
3787-TRIAL,No,10,4,3.5312536987271494
2573-GYRUU,No,3,1,3.8487837636602933
5156-UMKOW,No,4,0,0.9981883097961123
1247-QBVSH,No,12,0,4.530540003733396
6734-GMPVK,No,6,1,2.5012624458284862
9822-OAOVB,No,6,0,3.7996606980263308
6161-ERDGD,No,5,0,2.996488950190875
1226-JZNKR,No,7,1,7.56255688439722
7318-EIVKO,No,6,1,1.7559521637271767
3771-PZOBW,No,11,0,0.5001909975815482
5136-KCKGI,Yes,2,0,1.3430644848941087
8231-BSWXX,No,8,2,9.551818212638715
6486-LHTMA,No,7,1,3.5698379607127206
4083-BFNYK,No,4,2,4.259295651560868
3722-WPXTK,Yes,2,2,5.006868247772075
7389-KBFIT,No,7,1,3.8879588245732344
7176-WIONM,No,3,1,8.234621564692745
5141-ZUVBH,No,9,0,5.452788137650689
1089-HDMKP,No,10,0,5.355174393994626
7623-HKYRK,No,9,0,10.07775424043248
0310-SUCIN,No,2,0,2.9254490522515946
5197-PYEPU,No,5,0,2.3767485759248164
2929-ERCFZ,Yes,4,3,1.2038621660251698
7548-SEPYI,Yes,5,5,1.775741898387761
8835-VSDSE,Yes,2,0,3.552450274456792
6619-RPLQZ,No,4,1,3.0281849900715194
3275-RHRNE,No,8,2,11.836257247363314
3503-TYDAY,No,4,0,3.3485181013098093
6901-GOGZG,No,7,2,11.710719473562733
1623-NLDOT,Yes,4,1,2.0974221874377794
7021-XSNYE,No,7,2,0.789501695173522
9621-OUPYD,No,3,2,0.808409017825092
9898-KZQDZ,Yes,3,1,2.8049924794853838
8982-NHAVY,No,5,0,3.2465645016659304
4307-KWMXE,No,3,1,1.4273704649800527
0141-YEAYS,No,3,1,2.9962790695249026
2450-ZKEED,No,8,1,2.766242846924757
3694-DELSO,No,3,0,8.749528121287495
3893-JRNFS,No,5,0,2.3682916988254945
9603-OAIHC,No,4,0,7.819959144349974
1133-KXCGE,No,5,1,2.8313911459689205
5236-PERKL,Yes,5,0,2.7886544359426466
0142-GVYSN,No,3,0,3.029305549456406
1049-FYSYG,No,2,1,0.930341613863463
7854-FOKSF,Yes,2,2,1.0999125940643
2519-FAKOD,Yes,3,1,3.128479273235193
8406-LNMHF,No,7,0,3.7426165740353072
1821-BUCWY,No,1,1,4.2839992111179654
8263-JQAIK,Yes,2,2,3.933875793725153
0023-UYUPN,No,9,0,5.810719324472866
8314-DPQHL,No,4,0,3.4698943587527005
1465-WCZVT,No,4,0,5.159667284235084
9481-SFCQY,No,10,0,3.5369394690585887
6360-SVNWV,No,7,0,2.261425103551115
0567-GGCAC,No,7,0,3.6064857108117505
7089-IVVAZ,Yes,2,2,2.441225113305659
8884-MRNSU,No,7,0,1.6680345403762193
2171-UDMFD,No,7,0,3.3030183201032024
9050-IKDZA,No,11,1,2.1468862239950317
2205-YMZZJ,Yes,6,3,1.5177936789266413
9802-CAQUT,No,5,2,10.568619793962725
1254-IZEYF,Yes,8,1,1.5067761086639084
0187-WZNAB,No,8,0,3.012209238131996
9492-TOKRI,Yes,3,5,2.6728078664451873
1475-VWVDO,No,2,0,4.467935107917478
9221-OTIVJ,Yes,3,0,2.261053564841345
1357-MVDOZ,No,4,0,1.247696990992034
7602-MVRMB,No,6,0,14.735779316484455
3325-FUYCG,Yes,0,2,0.19840659215518824
5908-QMGOE,Yes,6,3,4.297868176998234
1197-BVMVG,No,6,0,2.971596068171856
5406-KGRMX,No,11,1,4.264901990107317
8481-YYXWG,Yes,0,2,3.0091316874670726
5968-HYJRZ,No,9,2,1.2593509036718329
5198-EFNBM,No,8,0,2.2375456511287006
7516-GMHUV,No,11,0,8.20859767013464
7140-ADSMJ,No,4,0,2.797562424372524
2230-XTUWL,No,7,0,4.3491510957623705
7706-YLMQA,No,6,0,2.9029217085010477
2585-KTFRE,No,8,0,4.249563254469273
7994-UYIVZ,No,12,2,5.878002144151354
2609-IAICY,Yes,3,1,0.7167355425924637
1740-CSDJP,Yes,3,1,1.2289898197026043
7717-BICXI,No,6,1,2.4389462090077765
6559-RAKOZ,No,11,0,8.249074486154194
2636-OHFMN,Yes,4,2,3.3320714173375454
4716-MRVEN,No,7,0,2.0967711125033484
2143-LJULT,No,4,0,4.89343851957421
1323-OOEPC,Yes,3,2,0.9307799631439918
3200-MNQTF,No,5,0,5.192690712585751
6164-HXUGH,No,5,0,2.3754673722428796
5630-IXDXV,No,5,0,1.8472466086542711
0320-DWVTU,No,6,0,1.8429376004705764
9135-MGVPY,No,6,0,5.484615556849984
1212-GLHMD,No,6,0,2.214899191083651
7878-JGDKK,No,8,1,3.7998614077120867
1088-AUUZZ,No,6,0,2.9255495058638465
0397-GZBBC,Yes,3,0,6.038435329457704
6614-YWYSC,No,11,0,0.4999454003505139
9588-OZDMQ,No,7,1,2.9342313163450795
7641-EUYET,Yes,1,1,1.9609551400056464
6476-EPYZR,No,2,0,4.002114882368313
9921-ZVRHG,Yes,1,1,1.3075368170726867
1174-FGIFN,No,5,1,1.7608388168633289
6620-HVDUJ,No,3,1,4.162332877764582
4701-MLJPN,Yes,5,4,4.650561876844378
1032-MAELW,No,11,1,3.8178133007789974
7641-TQFHN,No,11,0,4.696825726665547
1552-TKMXS,No,8,0,3.694655045433646
9206-GVPEQ,Yes,3,1,1.7191041543306051
8622-ZLFKO,No,8,2,1.8968488955641134
1596-BBVTG,Yes,2,2,0.6600029871648446
6188-UXBBR,No,6,1,2.1803803967395154
2333-KWEWW,No,2,0,3.7281680566935704
5702-SKUOB,No,5,0,2.923069650636631
1134-YWTYF,No,4,0,3.4213119131128753
6061-GWWAV,No,8,1,3.811507184388989
0679-TDGAK,No,9,1,5.112418057180584
6585-WCEWR,No,7,2,10.102283862418828
9067-YGSCA,No,6,0,3.4705618018953936
9067-SQTNS,No,6,0,1.6312003218368538
8433-WXGNA,Yes,6,5,2.8238761947130104
1776-SPBWV,No,7,1,1.1040737804342213
8735-SDUFN,No,5,0,7.6923559944850695
9668-PUGNU,No,1,1,1.8966669180801659
9405-GPBBG,No,5,1,4.813666697050909
1926-QUZNN,No,6,0,1.2926812089726465
3707-GNWHM,Yes,3,2,1.6138546487613095
7016-NVRIC,No,4,1,1.3743923003375524
5829-NVSQN,No,4,0,2.0398410012215953
9565-AXSMR,No,6,0,6.104161031019425
8922-LIEGH,Yes,3,1,0.87379776575188
8869-LIHMK,No,6,1,4.268207996416678
8245-UMPYT,Yes,3,2,4.375464397577044
5186-SAMNZ,Yes,1,1,1.7544195923382173
0447-RXSGD,No,7,0,4.024873206583219
4927-WWOOZ,No,9,0,6.734460193962453
5788-YPOEG,No,7,1,5.389044528692814
5373-SFODM,Yes,4,2,1.4506836556942448
0661-KBKPA,No,8,0,5.050185239342573
9081-WWXKP,No,11,0,1.6226363513784765
0784-ZQJZX,No,3,0,7.6284202379728665
3133-PZNSR,No,2,0,10.503935950102246
5766-ZJYBB,Yes,3,2,2.560599674179668
8931-GJJIQ,Yes,2,0,10.431376801341374
4277-PVRAN,Yes,1,2,1.4104895701485625
0022-TCJCI,Yes,0,2,0.7558347229404218
0722-SVSFK,No,9,0,0.9328146695229865
3612-YVGSJ,No,3,0,3.7081220372888
9825-YCXWZ,No,8,0,6.477059461035814
5397-NSKQG,No,6,0,4.255810612387246
8565-HBFNN,No,8,1,10.559047808974126
2000-DHJUY,No,1,0,1.8565232819789754
0203-HHYIJ,Yes,4,1,2.3268641323435597
8670-ERCJH,No,5,0,3.727792698427602
7758-UJWYS,No,11,2,3.4949079962470373
2050-ONYDQ,No,2,0,3.9934098408483347
7055-JCGNI,No,8,0,6.463355445106181
0739-UUAJR,No,4,2,3.783061316288057
4826-DXMUP,No,8,0,11.436467978485691
0952-KMEEH,Yes,4,3,4.602134554952761
7285-KLOTR,No,5,0,5.279240163913294
0654-PQKDW,No,8,0,6.190144387953869
7175-NTIXE,No,7,1,1.7893717818379102
7963-SHNDT,No,4,0,5.177463088115816
9796-BPKIW,No,5,2,2.6585158194251073
0188-GWFLE,No,5,1,1.390636882077453
8129-GMVGI,No,6,2,0.6569002772582473
2882-DDZPG,No,8,0,4.779894581347851
3547-LQRIK,No,9,0,7.440680864382562
9137-NOQKA,No,8,0,3.1989057039373616
5843-TTHGI,No,6,2,4.848886629339024
1849-RJYIG,No,6,1,2.7353911149847265
8868-GAGIO,No,4,1,1.751708965252223
4061-UKJWL,No,8,1,3.0893343916424527
5380-XPJNZ,No,8,2,2.8638311583364238
8263-QMNTJ,No,5,1,3.606755592791813
8178-EYZUO,Yes,4,0,2.9403484442015007
3230-JCNZS,No,7,0,4.569379614971209
0277-ORXQS,No,4,0,7.358684642712871
5130-IEKQT,Yes,2,0,1.491628568184805
3230-WYKIR,Yes,3,1,1.0110830362576573
7996-BPXHY,No,3,0,9.835338169685068
3227-WLKLI,No,4,0,9.177412371326724
0407-BDJKB,Yes,2,2,0.5994429150402285
2266-FUBDZ,No,6,0,2.2202314766373026
8237-ULIXL,No,7,1,2.060500055862188
9600-UDOPK,Yes,5,0,1.0665275995480454
8216-AZUUZ,No,10,1,0.3485007796995995
9153-BTBVV,No,4,2,11.848443710899144
4074-SJFFA,Yes,2,4,6.288614110414016
3269-ATYWD,Yes,2,2,0.40853210728572653
5186-PEIZU,No,10,1,1.2722432821221366
1074-AMIOH,No,7,0,7.180004145587669
4910-GMJOT,Yes,3,2,3.5868883605530373
0354-WYROK,Yes,2,2,2.463505727022353
4361-FEBGN,No,4,1,10.828007278672523
7748-UMTRK,No,4,0,3.825186962686601
0380-ZCSBI,No,4,0,11.682955333655764
7145-FEJWU,No,6,0,2.0252006095405584
6463-MVYRY,No,5,0,6.852716078866013
3969-JQABI,No,4,1,6.331575481622026
9624-EGDEQ,No,6,1,11.270081967495912
1051-EQPZR,No,10,0,6.834835274887974
5849-ASHZJ,No,5,1,2.1482744568121834
